"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT22","WV03"
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-16",,,,"0.12","0.0","0.0",,"53","43",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-17",,,,"0.00","0.0","0.0",,"57","39",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-18",,,,"0.00","0.0","0.0",,"62","36",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-19",,,,"0.72","0.0","0.0",,"54","42",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-20",,,,"0.33","0.0","0.0",,"61","48",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-21",,,,"0.00","0.0","0.0",,"64","42",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-22",,,,"0.00","0.0","0.0",,"60","47",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-23",,,,"0.03","0.0","0.0",,"57","47",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-24",,,,"0.00","0.0","0.0",,"62","42",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-25",,,,"0.00","0.0","0.0",,"60","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-26",,,,"0.00","0.0","0.0",,"71","45",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-27",,,,"0.00","0.0","0.0",,"66","48",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-28",,,,"0.00","0.0","0.0",,"60","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-29",,,,"0.04","0.0","0.0",,"62","50",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-30",,,,"0.03","0.0","0.0",,"60","48",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-05-31",,,,"0.00","0.0","0.0",,"62","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-01",,,,"0.00","0.0","0.0",,"71","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-02",,,,"0.00","0.0","0.0",,"69","48",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-03",,,,"0.00","0.0","0.0",,"66","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-04",,,,"0.00","0.0","0.0",,"71","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-05",,,,"0.00","0.0","0.0",,"70","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-06",,,,"0.00","0.0","0.0",,"69","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-07",,,,"0.00","0.0","0.0",,"79","43",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-08",,,,"0.00","0.0","0.0",,"64","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-09",,,,"0.00","0.0","0.0",,"65","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-10",,,,"0.15","0.0","0.0",,"71","46",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-11",,,,"0.41","0.0","0.0",,"61","50",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-12",,,,"0.00","0.0","0.0",,"61","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-13",,,,"0.00","0.0","0.0",,"68","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-14",,,,"0.00","0.0","0.0",,"65","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-15",,,,"0.00","0.0","0.0",,"67","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-16",,,,"0.00","0.0","0.0",,"72","45",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-17",,,,"0.00","0.0","0.0",,"74","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-18",,,,"0.00","0.0","0.0",,"64","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-19",,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-20",,,,"0.00","0.0","0.0",,"66","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-21",,,,"0.00","0.0","0.0",,"68","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-22",,,,"0.00","0.0","0.0",,"65","40",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-23",,,,"0.00","0.0","0.0",,"66","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-24",,,,"0.00","0.0","0.0",,"65","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-25",,,,"0.00","0.0","0.0",,"64","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-26",,,,"0.00","0.0","0.0",,"69","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-27",,,,"0.00","0.0","0.0",,"65","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-28",,,,"0.00","0.0","0.0",,"72","41",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-29",,,,"0.00","0.0","0.0",,"77","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-06-30",,,,"0.00","0.0","0.0",,"82","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-01",,,,"0.00","0.0","0.0",,"75","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-02",,,,"0.00","0.0","0.0",,"71","56",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-03",,,,"0.00","0.0","0.0",,"75","51",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-04",,,,"0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-05",,,,"0.00","0.0","0.0",,"74","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-06",,,,"0.00","0.0","0.0",,"81","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-07",,,,"0.00","0.0","0.0",,"68","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-08",,,,"0.00","0.0","0.0",,"66","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-09",,,,"0.00","0.0","0.0",,"62","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-10",,,,"0.00","0.0","0.0",,"65","32",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-11",,,,"0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-12",,,,"0.00","0.0","0.0",,"72","49",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-13",,,,"0.00","0.0","0.0",,"80","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-14",,,,"0.00","0.0","0.0",,"75","58",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-15",,,,"0.00","0.0","0.0",,"72","57",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-16",,,,"0.00","0.0","0.0",,"72","50",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-17",,,,"0.00","0.0","0.0",,"68","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-18",,,,"0.00","0.0","0.0",,"67","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-19",,,,"0.00","0.0","0.0",,"65","46",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-20",,,,"0.12","0.0","0.0",,"66","54",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-21",,,,"0.00","0.0","0.0",,"66","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-22",,,,"0.00","0.0","0.0",,"72","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-23",,,,"0.00","0.0","0.0",,"78","46",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-24",,,,"0.00","0.0","0.0",,"84","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-25",,,,"0.00","0.0","0.0",,"80","56",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-26",,,,"0.00","0.0","0.0",,"78","57",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-27",,,,"0.09","0.0","0.0",,"70","55",,,,,,,,"    1",,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-28",,,,"0.00","0.0","0.0",,"82","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-29",,,,"0.00","0.0","0.0",,"89","50",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-30",,,,"0.00","0.0","0.0",,"93","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-07-31",,,,"0.00","0.0","0.0",,"90","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-01",,,,"0.00","0.0","0.0",,"85","60",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-02",,,,"0.00","0.0","0.0",,"69","61",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-03",,,,"0.06","0.0","0.0",,"62","55",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-04",,,,"0.01","0.0","0.0",,"58","54",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-05",,,,"0.00","0.0","0.0",,"68","53",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-06",,,,"0.00","0.0","0.0",,"80","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-07",,,,"0.00","0.0","0.0",,"82","53",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-08",,,,"0.00","0.0","0.0",,"72","56",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-09",,,,"0.00","0.0","0.0",,"78","54",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-10",,,,"0.00","0.0","0.0",,"79","58",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-11",,,,"0.04","0.0","0.0",,"76","56",,,,,,"    1","    1",,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-12",,,,"2.01","0.0","0.0",,"65","57",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-13",,,,"0.28","0.0","0.0",,"72","53",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-14",,,,"0.00","0.0","0.0",,"75","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-15",,,,"0.00","0.0","0.0",,"78","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-16",,,,"0.00","0.0","0.0",,"76","52",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-17",,,,"0.00","0.0","0.0",,"80","53",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-18",,,,"0.00","0.0","0.0",,"86","57",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-19",,,,"0.29","0.0","0.0",,"67","59",,,,,,"    1",,"    1",,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-20",,,,"0.35","0.0","0.0",,"73","57",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-21",,,,"0.00","0.0","0.0",,"73","54",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-22",,,,"0.00","0.0","0.0",,"71","55",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-23",,,,"0.09","0.0","0.0",,"62","57",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-24",,,,"0.08","0.0","0.0",,"61","55",,,,,,"    1","    1",,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-25",,,,"0.04","0.0","0.0",,"70","53",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-26",,,,"0.08","0.0","0.0",,"68","56",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-27",,,,"0.00","0.0","0.0",,"64","47",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-28",,,,"0.30","0.0","0.0",,"62","50",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-29",,,,"0.00","0.0","0.0",,"63","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-30",,,,"0.00","0.0","0.0",,"69","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-08-31",,,,"0.00","0.0","0.0",,"75","43",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-01",,,,"0.00","0.0","0.0",,"68","54",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-02",,,,"0.00","0.0","0.0",,"62","50",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-03",,,,"0.00","0.0","0.0",,"65","49",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-04",,,,"0.00","0.0","0.0",,"66","42",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-05",,,,"0.00","0.0","0.0",,"75","44",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-06",,,,"0.00","0.0","0.0",,"72","42",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-07",,,,"0.00","0.0","0.0",,"72","41",,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-08",,,,"0.00","0.0","0.0",,"68","51",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-09",,,,"0.00","0.0","0.0",,"65","49",,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-10",,,,"0.00","0.0","0.0",,"65","45",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-11",,,,"0.00","0.0","0.0",,"60","50",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-12",,,,"0.00","0.0","0.0",,"65","49",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-13",,,,"0.31","0.0","0.0",,"58","51",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-14",,,,"0.76","0.0","0.0",,"63","54",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-15",,,,"0.28","0.0","0.0",,"63","49",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-16",,,,"0.00","0.0","0.0",,"63","44",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-17",,,,"0.00","0.0","0.0",,"62","42",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-18",,,,"0.00","0.0","0.0",,"63","39",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-19",,,,"0.00","0.0","0.0",,"62","45",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-20",,,,"0.00","0.0","0.0",,"62","42",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-21",,,,"0.00","0.0","0.0",,"60","47",,,,,,"    1","    1",,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-22",,,,"0.00","0.0","0.0",,"67","47",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-23",,,,"0.00","0.0","0.0",,"73","41",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-24",,,,"0.00","0.0","0.0",,"70","42",,,,,,"    1","    1",,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-25",,,,"0.00","0.0","0.0",,"63","44",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-26",,,,"0.04","0.0","0.0",,"61","49",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-27",,,,"0.00","0.0","0.0",,"65","48",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-28",,,,"0.00","0.0","0.0",,"53","37",,,,,,,,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-29",,,,"0.00","0.0","0.0",,"60","50",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-09-30",,,,"0.00","0.0","0.0",,"66","53",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-01",,,,"0.00","0.0","0.0",,"64","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-02",,,,"0.00","0.0","0.0",,"64","41",,,,,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-03",,,,"0.00","0.0","0.0",,"62","50",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-04",,,,"0.57","0.0","0.0",,"69","52",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-05",,,,"0.30","0.0","0.0",,"63","53",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-06",,,,"0.50","0.0","0.0",,"66","52",,,,,,,,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-07",,,,"0.00","0.0","0.0",,"61","46",,,,,,,,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-08",,,,"0.13","0.0","0.0",,"61","47",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-09",,,,"0.00","0.0","0.0",,"59","40",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-10",,,,"0.00","0.0","0.0",,"67","32",,,,,,"    1","    1",,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-11",,,,"0.00","0.0","0.0",,"59","38",,,,,,"    1",,,,,,,,,,,,,,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-12",,,,"0.62","0.0","0.0",,"56","51",,,,,,"    1",,,,,,,"    1",,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-13",,,,"0.05","0.0","0.0",,"60","51",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-14",,,,"0.57","0.0","0.0",,"58","50",,,,,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00024217","BELLINGHAM INTERNATIONAL AIRPORT, WA US","1965-10-15",,,,"0.17","0.0","0.0",,"54","38",,,,,,,,,,,,,,,,,,"    1",,,,,
